DOID:0000000	gallbladder disease	22	1	0.26154317344697	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.714494020730939	0.571751425352113	1	1	0.296537184793814	1	1	1	1	1	1	1	1	1	1	0.889304140521327	1	0.19148320960347	1	1	0.0775542383729216	1	1	1	1	1	1	0.528926780075188	1	1	1	1	0.70515478277087	1	1	1	1	1	0.651094504600695	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.425755684210526	1	0.661141341958042	1	0.691175838137931	1	1	1	1	1	1	1	0.0315190223178295	0.372397792770701	1	0.516997300773994	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.783362943333333	1	1	0.241189026033058	1	1	1	1	1	1	1	1	0.541845924075829	0.921775161208791	1	1	1	1	1	1	1	1	1	0.294176541501211	1	1	1	1	1	1	1	1	1	1	1	1	0.698360122912621	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.579727342321645	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DOID:0001816	angiosarcoma	9	0.657274041481481	1	0.0244588880422535	0.00100564682519231	0.890114412258065	1	0.213932388470255	0.955819741564148	1	0.75840511220339	0.001476778352	0.909372132111251	1	0.519615520253165	0.288647286797386	1	0.962910242263279	1	1	1	1	0.151568539282759	1	0.024979100921671	0.677654354509018	1	1	1.5229846953125e-07	0.633905236678967	1	1	0.329429713924731	0.781800572992701	0.237320457434783	0.503961019891304	0.0838081557933579	1	1	0.636562372623967	1	0.0184869791376147	1	0.0903545173868613	0.144379726821542	1	1	0.408136838449111	0.666104560208063	1	1	0.943978220741758	1	1	1	1	1	1	1	1	1	1	0.0303302312624729	0.00914277846103896	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.716763442890995	0.302236527532468	0.329066574058127	1	1	0.994641088278775	1	1	0.00812775599611651	1	1	0.014575070632716	1	1	8.83545203100775e-06	1	0.374166836619048	0.306314619465812	1	0.0175691403233083	0.0174302173849315	1	0.779369696142992	1	1	0.781626911415525	1	1	1	1	1	1	1	1	0.773163825034013	1	1	1	1	1	0.583404210359712	8.1127442245283e-06	0.715055646433991	1	0.314243490489297	1	0.674528032368421	0.34921752197065	1	1	0.558381459123055	1	1	1	1	1	1	1	1	1	0.967500149804688	1	1	1	1	0.0206919962853107	1	1	1	1	1	1	1	0.614712224466572	1	1	1	0.234499673374558	1	1	1	1	1	1	1	1	1	1	1	1	0.988565172868217	1	1	1	0.152175506466667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.55148065862069	0.744538333787466	0.099624705945946	1	0.699405341681901	1	1	1	0.0763312206273063	1	1	0.260902620927536	1	1	1	1	0.865014393352601	1	1	1	1.92116013567568e-06
DOID:0014667	disease of metabolism	1379	0.161333654940239	0.00538783174275862	3.1977484e-07	2.20833421048951e-05	1	0.0265170332321429	0.0186626647075	5.22642290574713e-08	0.046296585757485	0.308983475783133	0.000932095798797468	0.138495758533333	1	1	0.214764542810219	0.105375293932927	0.0011780733747619	0.377316171411765	0.0765403731257143	0.843910203559871	0.14789554283871	0.00464082980694444	1	2.31108828529412e-31	0.012420637078	1	0.253558064724409	1.53425994590909e-20	0.00101694591683333	0.106218814616279	0.839037546268657	0.0109898125113208	4.14287402025e-06	0.000169565350227273	1	1.62216848586207e-11	0.870031576103896	6.32292404964286e-06	3.06054470510204e-06	1	7.41360481818182e-11	1	0.00655664109591837	7.81165238543689e-16	1	1	0.017550389496732	0.000671037459019608	0.248967344525862	0.00543904888888889	0.00114726476733333	1.30308341971429e-05	1	0.0245143808984615	1	0.0359903779444444	1	0.453272346049383	1	0.0345257839039548	1	3.36242232136364e-19	8.295133253125e-08	1	1	1	0.12389704451	1	1	1	1	1	0.282747717244898	1	1	0.350559664818182	1	1	1	1	1	0.827392209883268	1	0.365437226266667	1	4.3580211109589e-09	1	0.00193563256833333	0.000821397533653846	1	1	0.0125240422357724	0.882410639405941	0.593387005614035	2.86068193164384e-08	1	1	1.0204510715942e-18	0.0624486376837607	1	0.00221020325529412	1	1.50930092348485e-09	0.117136916681416	0.172117507592593	0.00360808242222222	0.199262096932271	0.789479607692308	0.0149504383666667	0.000136199050714286	1	1	1	1	1	1	1	1	1	1	0.166159252963636	1	1	0.426430497209302	2.17102104717391e-06	0.113313235811881	1	0.722102358551618	1	1	1.312245128875e-06	0.39942653097561	1	0.162923435615385	1	1	1	1	1	1	0.0986063615384615	0.460868609378882	1	0.0252627867	0.134578928446602	1	1	1	1.57432935967742e-09	1	0.36217604275	0.60025157	0.00126937491097561	0.695294255208333	1	1	4.58232873722222e-05	0.00357388955666667	1	0.0103915796720339	0.00163094569754237	0.462112075809129	0.0824356101646341	0.162513791058824	0.523946332552301	1	0.201034170240964	0.935625284339623	1	1	0.829300541148649	0.331190272307692	1	0.964830679452055	1	0.104497343825301	0.773197667894737	0.00275189212375	0.000103611352792453	1	1	1	1	0.69328871922179	0.844585100471698	0.555629454428571	0.141817680594595	0.854649986129032	0.51490499025974	1	1	1	0.886478283112583	1	1	1	1	0.496014568651685	0.313878953059701	0.00322402129928571	1	0.344718686438356	0.0674355085636364	0.558499770769231	1	0.0994175511363636	0.357604354823529	1	0.74595555325	0.0540385006666667	1	1	1	1	1	1	1	4.973994255e-95
DOID:0050012	chikungunya	5	1	1	0.932196986697248	1	1	1	1	0.939053165155555	1	1	1	1	1	1	1	0.00188107000535714	0.776814838969617	1	1	1	1	1	1	0.00524641338704581	1	1	0.502338458842105	0.0150354862711172	1	1	1	1	0.202895185945419	1	1	0.853341554945055	1	1	1	1	1	1	1	0.219421603938521	1	1	1	0.134923748713911	0.468036202573099	1	1	0.174752851873536	1	1	0.999603258227848	0.34106004981203	1	1	1	0.435114158495575	1	0.230571465800808	0.296244779557047	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.312651551333333	1	1	1	1	0.70814100005291	0.33310017130621	1	1	1	1	1	0.0627372935666667	1	1	1	1	1	0.548903133037157	1	1	1	0.699253600078125	1	1	1	0.00571602504753623	0.52424145125523	1	1	0.838112937258687	0.992443120775623	1	1	1	1	1	1	1	1	1	0.506370665388889	1	1	1	0.137345026770099	1	1	0.104754564270492	1	1	0.315877916261682	1	1	0.954300272222222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.811160434474886	1	1	1	1	1	1	1	1	1	1	1	0.0116027298369099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.810907374656489	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9293504609375	1	1	1	1	1	1	1	1	0.329739470923913	1	0.741244623501805	1	1	1	1	1	1	1	1	1	1	1	1	1	2.40547462304075e-08
DOID:0050013	carbohydrate metabolism disease	947	0.254897918422819	0.00169075835827273	4.152153477e-09	7.29061233495935e-06	1	0.0241513986363636	0.0132364349984375	4.00528443762376e-07	0.03505163885	0.789753761641541	3.26627022755102e-05	0.0707666044162896	1	1	0.0367644636127168	0.261904913641618	0.00882382442152778	0.559317537714286	0.0274985403738318	0.828046453299492	0.154738354282051	0.0280167014536082	0.896341535752688	4.55196131710526e-31	0.012420637078	1	0.259097825648855	7.60449773448276e-19	0.022741820675	0.0248785743695652	0.659800636834862	0.00418222869642857	2.88422818571429e-05	0.00220892938442623	1	2.95179486516854e-09	0.672098433333333	7.17070345517241e-05	3.63739856964286e-05	1	1.14086228763889e-09	1	0.046825835688172	1.2209771184375e-13	1	0.666961476571429	0.00698888135842697	0.000176069530317073	0.525844137184211	0.28529208492	0.0165902795662162	0.00146412039782609	1	0.0773747572586207	1	0.545896261481482	1	0.675641378478261	1	0.0617410235560748	1	1.7063497815e-19	1.76932990991071e-05	1	1	1	0.130383298075	1	1	1	1	1	0.353656800824742	1	1	0.55176346775	1	1	1	1	1	0.904598195402299	1	0.492403894722222	1	4.07454958888889e-09	1	0.0217945711903226	0.00508068507432432	1	1	0.00810531529108911	0.954415767944251	0.864498843939394	3.32679107964286e-09	1	1	5.13893419897959e-16	0.059937792045045	1	0.00479021505934783	1	4.57822997985075e-06	0.385069091618358	0.484007750839695	0.00763656089159892	0.0848291582810811	1	0.00900046485217391	1.30946513305556e-05	1	1	1	1	1	1	1	1	1	1	0.563604798780488	1	1	1	4.93719296470588e-08	0.185446725	1	0.83734754532967	1	1	1.01141678983333e-06	0.155562198	1	0.0379559887088608	1	1	1	1	1	1	0.0863050951894737	0.592470394975124	1	0.154269482183673	0.0909838796533333	1	1	1	5.5049403220339e-08	1	0.59506246537037	0.584574235448916	0.000917858991176471	0.402707327	1	1	5.98760258321429e-05	0.00275242583392857	1	0.0330918374787879	0.0131679752285714	0.274048128385093	0.0267053986944444	0.364923626850829	0.968618429834254	1	0.166620825352113	0.856190489189189	1	1	1	0.401838917283951	1	1	1	0.526507423940887	1	0.000526741672909091	2.05253800266667e-06	1	1	1	1	1	1	1	0.0891247230740741	0.891860947419355	0.45750725954023	1	1	1	0.949517584793815	1	1	1	1	0.668376417419355	0.22527382	0.00185292943369748	1	0.339334113366337	0.104177609470588	0.583131594591837	1	0.0117444893589404	0.118826663938462	1	0.601927516113537	0.0648875994113924	0.846497933365385	1	1	1	1	1	1	7.03702127849462e-88
DOID:0050014	epizootic hemorrhagic disease	1	1	0.00083541342625	0.071582865166113	1	1	0.248898338666667	0.210383329685714	1	1	1	1	1	1	1	0.386983080264706	1	1	1	0.152533290833333	1	1	1	1	0.79418247144593	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.542614170816158	1	1	0.533366639833711	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.750929379324216	0.64251116516129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.619809447574335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.680033556056911	1	1	1	1	0.466598594932782	1	1	1	1	1	1	1	1	1	1	0.235103986878307	1	1	1	1	1	1	0.622385481265207	1	1	1	1	1	1	1	1	1	1	1	0.311663676735967	1	1	1	1	1	1	1	1	1	0.527704526576923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0498537393630084
DOID:0050026	human monocytic ehrlichiosis	3	0.783647842289348	0.587625112676056	0.484123184886364	1	1	1	1	0.536593552148664	1	1	0.816816419584245	1	1	1	1	1	1	1	1	0.184994353507463	1	1	1	1	1	1	1	0.531607777292899	1	1	1	1	1	1	1	1	1	1	1	1	0.662913223938224	1	0.672527124172185	0.0134092548021638	1	1	1	1	1	1	1	1	1	1	1	0.939218229440994	1	0.769222598422091	0.96824264948718	0.196460490822785	1	0.953606839957865	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04914779801	0.908053295692666	1	1	1	1	1	0.455440632948583	1	1	0.0147653600393162	1	1	1	1	0.273928707833537	1	1	1	0.612299035238095	1	1	0.970051877543538	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.406380659933775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.462360779896907	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.55071890172043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.87514967945946	1	1	1	0.102468677548666
DOID:0050032	mineral metabolism disease	66	1	1	0.911773007943925	1	1	0.9855846978125	1	1	0.847375750875146	0.756902748551959	0.962479410222672	1	1	1	0.690777728787879	1	1	1	0.810887906709265	1	1	1	1	0.296085501761745	1	1	1	0.0312737170588235	1	1	1	1	0.274114848484321	1	1	0.286040129814385	0.273045051545455	1	0.0198429608086124	1	0.0410316163532819	1	1	0.00475902770517241	1	1	1	1	1	0.384246380566038	0.877732563531114	0.19692728569869	1	0.766965644203822	1	0.414518774349315	1	1	1	1	1	0.959997379860627	0.494697961832061	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.791581535346939	1	1	1	0.360595160082304	1	1	0.554963237621832	1	1	0.715179971902937	1	1	0.163899028970588	1	1	8.84799012922374e-07	1	1	0.852828253771289	1	0.306595232084309	1	1	0.398236194736842	1	1	1	1	0.960322988	1	1	1	1	1	1	1	1	1	0.544241880447761	1	1	1	0.125188963645533	1	1	1	1	1	0.241257834868805	1	1	0.309673690340633	1	1	1	1	1	1	0.374542718316498	1	1	1	0.136931874326923	1	1	1	0.0231666533940217	1	1	1	1	1	1	1	0.699285892464879	1	1	0.678123622173913	1	1	1	1	0.0360950470058824	1	0.072833311948052	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.814008003846154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.69133379103139	1	1	1	1	1	1	0.781960485714286	1	1	1	1	1	1	1	1	1	1	1.54600958793532e-05
DOID:0050073	invasive pulmonary aspergillosis	6	0.830875867873303	0.158367368753056	0.0122882094565702	1	0.874335409966777	1	1	0.073548698484252	0.20243078547486	0.113099544886364	0.0113630465447761	0.168142272809668	1	1	0.935932779234973	0.0038611364908046	0.949319556425234	1	1	1	1	1	1	0.0192433947150538	1	1	0.605990103797101	0.00220816365721393	1	1	1	0.0422581266862745	0.268313331546573	1	1	0.267638495357143	1	0.579904716444445	0.11154720125731	1	0.0720940812685338	1	1	0.18941853848723	1	1	1	0.0432330699191176	0.0957575922105263	1	1	0.0424251865388128	1	0.791912257055961	1	0.507231693781513	1	1	1	0.604143928409091	1	0.472077037011033	0.523539961134454	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.547307886067601	1	1	1	1	1	0.106210620919881	1	1	1	1	1	0.775099191477273	1	1	1	0.777495681547619	0.318386885599078	1	1	0.00012541218630814	0.139562943526786	1	1	0.0546505346666667	1	1	1	1	1	1	1	1	1	1	0.57717270039823	1	1	1	0.283234383953488	1	1	0.158590827426901	1	1	0.38519680791423	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.234909811201117	1	1	1	1	1	1	1	0.736252381840491	1	1	1	0.0267310372792208	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.876343058465909	0.236141148755981	0.193682905850816	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.16724718948	0.513181367069597	0.25895234308642	1	0.533480027371695	1	1	1	0.757897499811676	1	1	1	1	1	1	1	1.04038927132701e-15
DOID:0050083	Keshan disease	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0498675562693683	1	1	1	0.237328110698096	1	1	1	1	1	1	1	1	1	1	0.69305087185332	1	1	1	1	2.78849484290657e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.795887369400631	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0323368947274119	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.613227639163498	1	1	1	1	1	0.0006984272615	0.579796321280992	1	1	1	1	1	1	1	0.492770082017982	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.658203253240741	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
